gene	set.1.n.umi	set.2.n.umi	set.1.tpm	set.2.tpm	higher.expr	log2.ratio	precision1	precision2	pct.1	pct.2	f.score	p.val	q.val
cfz-2	24	624	64.6287872988126	21.1844879886537	Set 1	1.54262566441984	0.0475	0.9525	0.016564952048823	0.00931813735081197	0.0245636716224952	0.000348224134445797	0.00138899602912757
R10H1.1	0	802	0	15.3245450236787	Set 2	3.93777233671035	0	1	0	0.0161171981999609	0.0317231087683828	0.000348713254694917	0.00139061561682841
snpc-3.4	0	1153	0	16.6560475291647	Set 2	4.05797418547165	0	1	0	0.0224515750342399	0.0439171410802277	0.000350869540463372	0.00139888125267638
tag-124	0	1174	0	17.0130312666924	Set 2	4.08856830842297	0	1	0	0.0229162590491098	0.0448057381948595	0.000351485420715222	0.00140100297368675
F13A2.2	10	5	19.9810711961713	0.296115709331993	Set 1	3.94636750474673	0.5	0.5	0.004359197907585	0.000122285267071023	0.00864304235090752	0.000351910032120781	0.00140236147800131
pqn-53	120	7722	309.248828382214	212.652092373529	Set 1	0.533504683496997	0.0176129779837775	0.982387022016223	0.0662598081952921	0.103673449422814	0.0278286341999268	0.000353126794877284	0.00140687530727472
T14E8.2	9	9	19.835375885672	0.419497672292727	Set 1	3.80462334876836	0.5	0.5	0.00610287707061901	0.000171199373899433	0.0120585701981051	0.000353826018666045	0.00140932557696658
cutl-15	68	2450	179.33211651148	95.7935040135333	Set 1	0.889651748980649	0.032994923857868	0.967005076142132	0.034001743679163	0.0279544120524359	0.0334907685702018	0.000355100181098869	0.00141406417583911
skat-1	3	1171	3.05927809816361	24.792303900682	Set 2	2.61059725799173	0.0030441400304414	0.996955859969559	0.001743679163034	0.0160193699863041	0.0315320736550728	0.000355359810786529	0.00141476145412325
K02E11.3	0	797	0	12.4298604978378	Set 2	3.63573819978886	0	1	0	0.00528272353746821	0.0105099260412612	0.000358250916595544	0.00142593236410455
riok-2	10	4041	25.2200764943121	78.5149337328042	Set 2	1.58229518975931	0.00330469266358229	0.996695307336418	0.00871839581517001	0.0737624730972412	0.137359384251036	0.00035896943981387	0.00142845257112809
Y65B4A.8	1	1143	1.78655651950205	20.3308014956634	Set 2	2.86711177038532	0.00145560407569141	0.998544395924309	0.000871839581517001	0.0167775386421444	0.0330006013229104	0.000359125748601055	0.00142873488336959
C38H2.3	6	50	26.3068964150265	1.8480491445125	Set 1	3.20739510895608	0.0769230769230769	0.923076923076923	0.002615518744551	0.000880453922911368	0.00505902192242833	0.000359325056922394	0.00142918808880944
gst-28	0	359	0	17.8122160553072	Set 2	4.15479511122107	0	1	0	0.00447564077479945	0.00891139733632003	0.000359980397386461	0.00143145448112549
zig-1	15	5192	35.4470988181921	91.3062980483835	Set 2	1.32491039575203	0.00352009386916984	0.99647990613083	0.010462074978204	0.0830806104480532	0.153373817640021	0.000360438758353573	0.00143293669799614
lin-54	1	1876	2.61813688143244	28.8148222772462	Set 2	2.99349222738888	0.000693481276005548	0.999306518723994	0.000871839581517001	0.0352426139698689	0.0680841011103237	0.000360590866013323	0.00143320097945025
pqn-96	0	879	0	14.2877468051431	Set 2	3.83670651451561	0	1	0	0.0125953825083154	0.0248774243412313	0.000361474522299247	0.00143637205121617
srd-19	5	1	10.1338550858311	0.0182107620358933	Set 1	3.31507497902171	0.8	0.2	0.003487358326068	2.44570534142047e-05	0.00694444444444444	0.000361675624135578	0.00143683003113154
flh-1	1	1825	2.75898601745886	24.5409622833207	Set 2	2.70677636605646	0.00103305785123967	0.99896694214876	0.000871839581517001	0.0236499706515359	0.0462060397553517	0.000362451157802414	0.00143956929951092
gst-31	15	16	22.0840983220004	0.760307457990895	Set 1	3.64910859006555	0.333333333333333	0.666666666666667	0.004359197907585	0.000244570534142047	0.00860585197934595	0.00036340434094777	0.0014430126819556
sre-19	18	33	41.0162232521423	2.913975247065	Set 1	3.38948811833729	0.368421052631579	0.631578947368421	0.00610287707061901	0.000293484640970456	0.0120068610634648	0.000365172023649495	0.00144968789369583
lin-29	8	1871	16.4594906306082	58.1062203821497	Set 2	1.73468114528074	0.00391006842619746	0.996089931573803	0.003487358326068	0.0249217374290745	0.0486268521390566	0.000365280700471212	0.0014497754526409
atgl-1	21	7779	69.7977892493599	144.108061631164	Set 2	1.02537482825092	0.00296296296296296	0.997037037037037	0.010462074978204	0.0987575816865584	0.179714272998353	0.000365771565137305	0.00145137948926104
tofu-4	0	1151	0	14.9567287419176	Set 2	3.90272276584288	0	1	0	0.0164351398943455	0.0323387872954764	0.00036640990645378	0.001453567813301
Y39E4B.6	30	1348	84.0504755689187	40.1024381754422	Set 1	1.03203200607614	0.0206362854686157	0.979363714531384	0.020924149956408	0.0278565838387791	0.0207792207792208	0.000366512552366859	0.00145363047131851
cdk-5	1	1338	2.73303944049217	25.0041059382561	Set 2	2.74374236383545	0.00130890052356021	0.99869109947644	0.000871839581517001	0.0186607317550382	0.036636896187458	0.00036745784445044	0.00145703433844279
phg-1	2	771	4.98367693861234	31.6777734246045	Set 2	2.40436674377328	0.00595238095238095	0.994047619047619	0.001743679163034	0.00816865584034436	0.0162041529206288	0.000369052525732213	0.00146301092448604
nspc-3	0	556	0	13.9083458603627	Set 2	3.79787894316751	0	1	0	0.00454901193504207	0.00905682426839363	0.000370301604216749	0.00146761495377119
cyp-34A6	9	92	19.0384454889144	1.9241159668271	Set 1	2.70284325269595	0.104477611940299	0.895522388059702	0.00610287707061901	0.00146742320485228	0.0115321252059308	0.00037130956511067	0.00147091318136267
C30G4.2	7	28	13.0788297863795	0.4826135306842	Set 1	3.14101897503863	0.210526315789474	0.789473684210526	0.003487358326068	0.00036685580121307	0.00686106346483705	0.000371229912301307	0.00147091318136267
Y58A7A.5	9	252	35.424322811128	7.44662764250475	Set 1	2.06829291573999	0.0151515151515152	0.984848484848485	0.001743679163034	0.00317941694384661	0.00312744331508991	0.000371434953624557	0.00147106171765599
ugt-41	1	735	0.817860770653847	20.2178352260738	Set 2	3.47531491921533	0.00485436893203883	0.995145631067961	0.000871839581517001	0.00501369594991195	0.00997712561444493	0.000372614741271969	0.00147538512530611
marg-1	1	906	4.9256473532034	29.7590242992602	Set 2	2.32828254960653	0.00609756097560976	0.99390243902439	0.000871839581517001	0.00398649970651536	0.00794114781253045	0.000373147157795344	0.00147714379849117
Y8A9A.2	0	707	0	12.8004322794829	Set 2	3.67812062674823	0	1	0	0.00188319311289376	0.00375930672525327	0.000374594660846983	0.00148252325339228
asna-1	22	1888	64.5381492516779	35.559269625996	Set 1	0.819914957722805	0.0124378109452736	0.987562189054726	0.01743679163034	0.038837800821757	0.014519056261343	0.00037518132328936	0.00148449404441939
Y48G8AR.3	5	11	18.5368366776769	0.304336533248384	Set 1	3.82900701420877	0.357142857142857	0.642857142857143	0.004359197907585	0.000220113480727842	0.00861326442721791	0.000375405273005092	0.00148502908397217
R05F9.11	0	992	0	14.4534105515943	Set 2	3.85333805856818	0	1	0	0.0140628057131677	0.0277355714733618	0.000375778138087573	0.00148615281124095
hcf-1	10	4628	29.7141516952197	75.7438693734487	Set 2	1.302225585582	0.00259067357512953	0.99740932642487	0.00523103748910201	0.0564957933868128	0.106934543097861	0.000376169696712466	0.00148734992059451
rme-4	26	1224	76.393682501354	33.5279879945549	Set 1	1.14568706889231	0.0236530880420499	0.97634691195795	0.015693112467306	0.0181715906867541	0.0188679245283019	0.000378295678694587	0.00149540263918547
pigv-1	0	1323	0	17.1419095583452	Set 2	4.09945592527738	0	1	0	0.0260956759929564	0.050864020974854	0.000378596933199887	0.00149616566226846
T13C2.6	44	3770	130.44137649514	83.0282959497143	Set 1	0.634454438021914	0.0129353233830846	0.987064676616915	0.034001743679163	0.0727841909606731	0.0187409899086977	0.000378667487923117	0.00149616566226846
mrp-1	140	8889	339.357409322648	243.109068207124	Set 1	0.475279622785136	0.0174004192872117	0.982599580712788	0.0723626852659111	0.114630209352377	0.0280547574784519	0.000381188388389622	0.00150577060572979
Y111B2A.1	0	1047	0	14.0589035355129	Set 2	3.8134121768112	0	1	0	0.0142340050870671	0.028068483240897	0.000382185152741039	0.00150935179363539
K02D10.2	9	41	22.5994688529939	1.33769082415014	Set 1	3.27313282474963	0.153846153846154	0.846153846153846	0.003487358326068	0.000538055175112502	0.00682011935208866	0.00038265207499061	0.00151052172428194
srbc-60	5	8	8.58204476961292	0.108649109811761	Set 1	2.95251860596399	0.272727272727273	0.727272727272727	0.002615518744551	0.000195656427313637	0.00518134715025907	0.000382752143913468	0.00151052172428194
pxn-2	0	337	0	17.8870963625387	Set 2	4.16084730657255	0	1	0	0.0036685580121307	0.00731029777279594	0.000382681539757996	0.00151052172428194
ubc-17	27	277	76.4851998223234	18.8125773103691	Set 1	1.94876404304042	0.0980392156862745	0.901960784313726	0.021795989537925	0.00562512228526707	0.0356633380884451	0.000384333543827651	0.00151640512094375
H12D21.10	12	322	37.2199092850761	9.78812972557055	Set 1	1.78662976419333	0.0287769784172662	0.971223021582734	0.00697471665213601	0.00660340442183526	0.0112280701754386	0.000386107366751654	0.00152304477900599
ZK822.2	5	1322	8.75694173874009	39.8021354484747	Set 2	2.02834491704689	0.00292397660818713	0.997076023391813	0.001743679163034	0.0166797104284876	0.0328105455595112	0.000386835822606122	0.00152555870946246
unc-93	0	1387	0	17.3605375346614	Set 2	4.11773971355595	0	1	0	0.0268293875953825	0.0522567583660831	0.000387504349401682	0.00152747534054073
slx-1	1	1724	2.50528615378449	27.7477683878379	Set 2	2.98476761902682	0.00073909830007391	0.999260901699926	0.000871839581517001	0.0330659362160047	0.0640136360408134	0.000387497756561846	0.00152747534054073
rnf-113	27	2265	87.8685170764815	48.0405547264882	Set 1	0.841371048037718	0.0104399701715138	0.989560029828486	0.012205754141238	0.0324545098806496	0.0112540192926045	0.000388128866284591	0.00152957683894636
K02E11.4	0	682	0	12.7253853596937	Set 2	3.66963744062653	0	1	0	0.00535609469771082	0.0106551195660107	0.00039042748518094	0.0015382732625879
cwn-2	1	1159	3.05908625093685	26.8818945683396	Set 2	2.72740791812665	0.00108225108225108	0.998917748917749	0.000871839581517001	0.0225738603013109	0.0441500047833158	0.000390983628424715	0.00154010190372898
aptf-3	0	1196	0	16.1365671035311	Set 2	4.01226178691785	0	1	0	0.0226472314615535	0.0442913856603052	0.000391152437869844	0.00154040431826531
Y17D7B.10	5	20	12.6970096081947	0.330471684446248	Set 1	3.25447904249534	0.181818181818182	0.818181818181818	0.003487358326068	0.000440226961455684	0.00684345594525235	0.000391627138168506	0.00154191094131411
K11H3.8	0	1122	0	15.8394532750955	Set 2	3.98545063416089	0	1	0	0.0209841518293876	0.0411057346811671	0.000392344863501636	0.00154437346670435
C03B1.5	7	48	20.4109167638974	1.30797860791917	Set 1	3.14463922583304	0.130434782608696	0.869565217391304	0.00523103748910201	0.000978282136568186	0.0100586756077117	0.000393638748792228	0.00154910221926535
Y71H2AL.2	7	153	20.5143456918039	3.05917219473969	Set 1	2.33737569276054	0.0298507462686567	0.970149253731343	0.003487358326068	0.00317941694384661	0.00624512099921936	0.000394687804022538	0.00155286548564298
W07G1.1	4	6	13.8638420520719	0.0931009472731654	Set 1	3.66482857900283	0.333333333333333	0.666666666666667	0.002615518744551	0.000146742320485228	0.00519031141868512	0.000394856703574926	0.00155316489958485
T25F10.4	7	52	28.603882909777	2.14203603512804	Set 1	3.18643937104992	0.116279069767442	0.883720930232558	0.004359197907585	0.000929368029739777	0.00840336134453781	0.000395594796466731	0.00155570256307887
pho-7	0	1032	0	13.9188869528874	Set 2	3.79897194316074	0	1	0	0.0133535511641557	0.026355167253946	0.000396387127832055	0.00155845228060256
C27F2.10	2	1591	3.82817055998336	24.6591873708425	Set 2	2.3525767105895	0.00223214285714286	0.997767857142857	0.001743679163034	0.021864605752299	0.0427914991384262	0.000396835506508627	0.00155984872532525
yap-1	0	735	0	14.9741206708133	Set 2	3.90439938063234	0	1	0	0.0145274897280376	0.0286389277276891	0.000397232290997321	0.0015610417596671
acl-4	15	2913	26.5432670294263	71.591218596495	Set 2	1.37808294277252	0.0065947242206235	0.993405275779377	0.00959023539668701	0.0405253375073371	0.0778738603252185	0.000398355850797315	0.00156508964197058
B0001.3	10	3352	18.5562443465947	58.816161770022	Set 2	1.58858330337817	0.00317124735729387	0.996828752642706	0.00523103748910201	0.04612600273919	0.0881720430107527	0.000401382832377058	0.00157661217214147
spe-39	0	981	0	15.8208944085707	Set 2	3.98375925742465	0	1	0	0.0202259831735473	0.0396500059930481	0.00040398587899065	0.00158646449006722
F09B12.5	8	14	31.8462254888547	0.872965036742354	Set 1	4.08772651634656	0.333333333333333	0.666666666666667	0.00523103748910201	0.000293484640970456	0.0103004291845494	0.000404260146156578	0.00158685560284074
srt-47	6	13	10.526029776173	0.185928191051575	Set 1	3.14987281981974	0.266666666666667	0.733333333333333	0.003487358326068	0.000269027587556251	0.00688468158347676	0.000404275096523446	0.00158685560284074
C03H5.7	8	6	24.2080032389936	0.383355957757073	Set 1	4.12923974975481	0.571428571428571	0.428571428571429	0.00697471665213601	0.000146742320485228	0.0137812230835487	0.000404575099041172	0.00158766082828889
C39D10.11	19	115	37.0044164036685	5.74055251301859	Set 1	2.45675870688392	0.149122807017544	0.850877192982456	0.014821272885789	0.00237233418117785	0.0269627279936558	0.000404728950748381	0.00158789227582645
T28D9.4	0	1593	0	17.4196077258665	Set 2	4.12264023097574	0	1	0	0.0275630991978086	0.0536475068427942	0.00040496270467364	0.00158843702557364
sra-13	3	5	7.0723114393104	0.0460286543845724	Set 1	2.75725943466893	0.375	0.625	0.002615518744551	0.000122285267071023	0.00519480519480519	0.000405688934305704	0.00159060125181463
K12B6.2	3	14	14.9650489537351	0.313085119754117	Set 1	3.51056465219974	0.2	0.8	0.002615518744551	0.000293484640970456	0.00516351118760757	0.000405704531516798	0.00159060125181463
Y67D2.2	7	2890	11.5183106932691	46.7830033515359	Set 2	1.90194459382968	0.00221926320461607	0.997780736795384	0.004359197907585	0.0549794560751321	0.104216406666512	0.000406251007534274	0.0015923707524827
hpo-26	0	352	0	17.1112696995504	Set 2	4.09687491031267	0	1	0	0.0036930150655449	0.00735885377324009	0.000406542909476483	0.00159314181126385
F30F8.5	7	200	29.8315169231439	5.53028708554833	Set 1	2.19161901784844	0.0393700787401575	0.960629921259842	0.004359197907585	0.00298376051653297	0.00784929356357928	0.000407325358225886	0.00159583439153246
Y37A1B.17	117	5601	264.129375228274	174.294647330663	Set 1	0.591462816504965	0.0214526509347226	0.978547349065277	0.0610287707061901	0.0780913715515555	0.0317460317460317	0.00040769957754007	0.00159655307189709
ZK1127.5	0	1251	0	16.7424153587183	Set 2	4.06543576941101	0	1	0	0.0249217374290745	0.0486314935452311	0.00040765820795813	0.00159655307189709
mut-15	1	2162	4.61290783871429	31.7618825920208	Set 2	2.50047615027524	0.000619578686493185	0.999380421313507	0.000871839581517001	0.0394492271571121	0.0759023104795069	0.000408097628579726	0.00159773801392722
spr-5	40	3963	132.511657834045	85.103909933215	Set 1	0.621968631427789	0.0107635385132862	0.989236461486714	0.027898866608544	0.0719281940911759	0.0155339805825243	0.000409909002010595	0.00160445438883333
sphk-1	5	1842	7.38448236863018	35.0262943727518	Set 2	2.06264474121789	0.00381679389312977	0.99618320610687	0.003487358326068	0.0255331637644297	0.049790156428844	0.000410790179644218	0.00160752752787124
ZK899.7	7	12	14.4448225825905	0.263179064591717	Set 1	3.51542141323215	0.363636363636364	0.636363636363636	0.003487358326068	0.000171199373899433	0.00690846286701209	0.000411404203438201	0.00160955403294651
snf-3	15	2809	43.7706683059724	105.863482804124	Set 2	1.24157926402796	0.00762463343108504	0.992375366568915	0.011333914559721	0.0413813343768343	0.0794496748291973	0.000411676420097522	0.00160986641195613
ife-1	6	4293	19.0671285422801	64.9339726122034	Set 2	1.69413928260005	0.00195376098990557	0.998046239010094	0.00523103748910201	0.0749608687145373	0.139448122113788	0.000411646936168221	0.00160986641195613
madf-4	27	359	59.1426019584808	15.8110243473778	Set 1	1.81479008063276	0.0490196078431373	0.950980392156863	0.00871839581517001	0.0047446683623557	0.0148038490007402	0.00041214145568077	0.00161130846618291
alh-11	27	1919	88.4141437258183	45.5073927749767	Set 1	0.926817113877834	0.0119250425894378	0.988074957410562	0.012205754141238	0.0283701819604774	0.012063765618268	0.000413652764319499	0.00161683940131141
T03E6.9	4	7	23.4365548600117	0.227823399953868	Set 1	4.25458553591994	0.3	0.7	0.002615518744551	0.000171199373899433	0.00518582541054451	0.000414483866120414	0.00161970965847709
Y82E9BR.18	12	3758	22.449455240448	69.2211429282652	Set 2	1.56165835485445	0.00377358490566038	0.99622641509434	0.00697471665213601	0.0516532968108002	0.0982142857142857	0.000415382206910201	0.00162284126915407
T25B6.4	11	22	35.8036392725355	1.4846277464431	Set 1	3.84900461347753	0.310344827586207	0.689655172413793	0.00784655623365301	0.000489141068284093	0.0153061224489796	0.000416396317454808	0.00162642360915779
T05E11.8	0	701	0	12.665464721787	Set 2	3.66282810833867	0	1	0	0.0057718646057523	0.0114774827351425	0.000420105573346832	0.00164014625171587
C09D4.1	2	1236	2.10574138009719	26.3593044376281	Set 2	3.08530269700675	0.00223964165733483	0.997760358342665	0.001743679163034	0.0217912345920563	0.042650965749982	0.000420051339561183	0.00164014625171587
ced-4	0	1014	0	16.116169396174	Set 2	4.01043696965478	0	1	0	0.0200303267462336	0.0392739827846644	0.000420940065149915	0.00164302095858538
tbc-8	60	776	149.550181270226	61.4844682915387	Set 1	1.2590601291212	0.0760517799352751	0.923948220064725	0.040976460331299	0.0139649774995109	0.053257790368272	0.000421234804938433	0.00164378804622396
gpcp-1	85	4092	217.806854522286	132.983588214338	Set 1	0.700993062987361	0.0217884702678166	0.978211529732183	0.041848299912816	0.052704950107611	0.0286567164179104	0.000422382187248467	0.00164788127458685
mpst-7	1	1153	4.17148125127752	27.8623061130231	Set 2	2.42966520066421	0.00162074554294976	0.99837925445705	0.000871839581517001	0.0150655449031501	0.029683170702325	0.000422787758506364	0.00164907916898649
nspc-7	0	564	0	13.0932706125608	Set 2	3.71075361288468	0	1	0	0.00435335550772843	0.00866897189889446	0.000423326661260205	0.00165079644210439
cri-2	0	1175	0	16.4545330519456	Set 2	4.04041318101532	0	1	0	0.0236010565447075	0.0461137791795092	0.000424147683346679	0.00165361280600358
emc-6	0	704	0	14.2759066414905	Set 2	3.83551046679048	0	1	0	0.0103697906476228	0.0205267234701782	0.000424451056742099	0.00165402499108091
ras-1	16	3323	45.9542100961466	108.42216870547	Set 2	1.20733334330261	0.00381471389645777	0.996185286103542	0.00610287707061901	0.0447074936411661	0.0855745148982983	0.00042436325170361	0.00165402499108091
F54B11.5	13	337	38.2078057125663	9.68073050391311	Set 1	1.8388570827025	0.0410958904109589	0.958904109589041	0.00784655623365301	0.00513598121698298	0.0131771595900439	0.00042572168791209	0.00165859029110443
fbxa-106	0	1100	0	13.5047091143795	Set 2	3.75539066003881	0	1	0	0.0152122872236353	0.0299686822452421	0.000426248159615922	0.00166025493309092
Y41C4A.17	20	82	53.1632064856248	6.68174850396429	Set 1	2.79092148519924	0.191011235955056	0.808988764044944	0.014821272885789	0.00176090784582274	0.0275080906148867	0.000427768360815249	0.00166578851907046
tlk-1	141	12364	421.004628615973	323.737962407325	Set 1	0.3745600467504	0.0137490793027253	0.986250920697275	0.0976460331299041	0.19648796712972	0.0241041644248359	0.000429275639724834	0.00167126922123158
sdz-13	4	5	16.1669016671852	0.110126432713053	Set 1	3.86424731748547	0.285714285714286	0.714285714285714	0.001743679163034	0.000122285267071023	0.00346620450606586	0.000431970878405505	0.00168137130043557
frm-3	19	3648	49.0948570501834	117.604078032623	Set 2	1.23120368489333	0.00549249359209081	0.994507506407909	0.013077593722755	0.0664253570729798	0.124532887044637	0.000432847188316722	0.00168439046520739
C41G7.3	1	2239	4.49401846142784	28.483034959803	Set 2	2.3741692149424	0.000861326442721792	0.999138673557278	0.000871839581517001	0.0283701819604774	0.0551737258912221	0.000435400400421004	0.00169393224124741
ZC487.2	6	6	13.6921065574365	0.183503017098062	Set 1	3.53220913608774	0.375	0.625	0.002615518744551	0.000122285267071023	0.00519480519480519	0.000435988478268865	0.00169582597275993
Y57A10A.2	0	1162	0	16.1674365325965	Set 2	4.01501904179469	0	1	0	0.021864605752299	0.042793547460629	0.000438004828885493	0.00170327296028264
F11A10.5	18	1752	57.663063617836	31.2837024457123	Set 1	0.836841445631373	0.00913562895291637	0.990864371047084	0.011333914559721	0.0344844453140286	0.0101167315175097	0.000438723248406069	0.00170567038526652
tmem-231	10	28	20.8256825988523	0.959730476384992	Set 1	3.4096366254051	0.257142857142857	0.742857142857143	0.00784655623365301	0.000635883388769321	0.0152284263959391	0.00043917789877984	0.00170704145189925
F49B2.6	0	356	0	16.6223814426658	Set 2	4.05505518273576	0	1	0	0.00533163764429662	0.0106067240792098	0.00043988638076514	0.00170939827138754
D2023.6	2	2450	3.79937639015727	32.8510748075245	Set 2	2.77502170712312	0.00112044817927171	0.998879551820728	0.001743679163034	0.0436069262375269	0.0835657207133316	0.000440851634045251	0.00171275157823012
gpx-2	17	604	36.5723033395678	13.2789057238484	Set 1	1.35686606966664	0.0224299065420561	0.977570093457944	0.010462074978204	0.012791038935629	0.014268727705113	0.000442315833285503	0.00171804133249001
ztf-11	8	918	13.4916126893672	56.0516468065571	Set 2	1.9515386070941	0.0116009280742459	0.988399071925754	0.004359197907585	0.0104187047544512	0.020620053728309	0.000448577338668811	0.00174195798545241
mes-2	4	2173	5.36461095005673	35.0660192952874	Set 2	2.46192943049423	0.00183710961420698	0.998162890385793	0.002615518744551	0.0398649970651536	0.0766679993415019	0.000449821557627959	0.00174638446068642
tra-2	18	5406	48.6967229344475	107.467607349052	Set 2	1.11267924447881	0.00413650465356774	0.995863495346432	0.010462074978204	0.0706564273136372	0.131950946584759	0.000450302519941365	0.00174744105640126
atp-3	90	20116	204.262103557932	316.341511044398	Set 2	0.624015586986437	0.00611888111888112	0.993881118881119	0.042720139494333	0.194653688123655	0.325548102094241	0.00045023107565203	0.00174744105640126
panl-2	33	4063	112.868920402418	67.5533626803159	Set 1	0.719348940194076	0.00743840074384007	0.99256159925616	0.013949433304272	0.0522158090393269	0.00970285021224985	0.000451904106035348	0.00175324965755995
M18.3	0	880	0	15.6646605099451	Set 2	3.96944159833869	0	1	0	0.0180982195265114	0.0355529931776689	0.000452521622585549	0.00175523856250622
srx-114	8	19	15.3056533314873	0.489045454658979	Set 1	3.36160492905974	0.260869565217391	0.739130434782609	0.00523103748910201	0.000415769908041479	0.0102564102564103	0.000453710936485401	0.00175944391657928
F43D2.6	0	423	0	15.0212259698086	Set 2	3.90893065929642	0	1	0	0.00545392291136764	0.0108486779693999	0.000457088160165374	0.0017721298440324
gob-1	26	2191	65.1582405377266	40.2229325750796	Set 1	0.660500506420133	0.0114942528735632	0.988505747126437	0.01743679163034	0.042066131872432	0.0138552130239002	0.00045835522646658	0.00177663071453709
glb-2	15	55	42.425916463795	3.86723527190516	Set 1	3.12377140623845	0.27027027027027	0.72972972972973	0.00871839581517001	0.000660340442183526	0.0168918918918919	0.000459109321241865	0.00177914163223549
rars-1	14	6602	45.2840162595043	104.375328404279	Set 2	1.17319477312859	0.00225669957686883	0.997743300423131	0.00697471665213601	0.0865045979260419	0.159205995543853	0.000459907716144482	0.00178182301970143
T02D1.8	2	1706	1.42225054081077	20.2460045849255	Set 2	3.06321722952291	0.00109409190371991	0.99890590809628	0.000871839581517001	0.0223292897671689	0.0436821204727047	0.000460069814824718	0.0017820385305997
F41G3.21	0	600	0	13.02570617369	Set 2	3.70328968356494	0	1	0	0.0026169047153199	0.00522014879863398	0.000461493314840984	0.00178713873449643
let-767	8	3226	20.9594663863732	60.3824899051699	Set 2	1.45928725102939	0.00335570469798658	0.996644295302013	0.00523103748910201	0.0435824691841127	0.0835129815352892	0.000462177622882241	0.00178937471065928
tag-89	20	535	48.175555582085	15.7174053633657	Set 1	1.52695035412546	0.0321199143468951	0.967880085653105	0.013077593722755	0.0110545881432205	0.0185873605947955	0.000462573470111261	0.00179049310112215
Y62E10A.14	0	1016	0	13.587129831593	Set 2	3.7641688258235	0	1	0	0.0139894345529251	0.0275928605885191	0.000464404840027589	0.00179716619827555
srh-28	7	5	22.447971133849	0.251671348344291	Set 1	4.164657350578	0.5	0.5	0.004359197907585	0.000122285267071023	0.00864304235090752	0.000468593814825946	0.00181295762338
srw-145	11	23	24.4821110653254	1.02719249008642	Set 1	3.59417297526738	0.290322580645161	0.709677419354839	0.00784655623365301	0.000538055175112502	0.0152801358234295	0.000470575317444735	0.00181965065927816
abhd-11.2	0	969	0	14.157662197436	Set 2	3.82351115306151	0	1	0	0.0142095480336529	0.0280209312980781	0.000470649919580282	0.00181965065927816
C09D4.2	0	1004	0	15.1486990130987	Set 2	3.92112199367175	0	1	0	0.0197857562120916	0.0388037508693671	0.00047056352062444	0.00181965065927816
ced-3	0	968	0	14.3342739195742	Set 2	3.84139692383558	0	1	0	0.0144052044609665	0.0284012826385708	0.000471208289660749	0.00182138871687112
gpa-7	41	680	100.518943121127	38.0304020365193	Set 1	1.36479717900032	0.053781512605042	0.946218487394958	0.027898866608544	0.0137693210721972	0.0367393800229621	0.000472113491375659	0.00182446629073064
F13B12.1	22	6619	52.2517789776701	110.650241336458	Set 2	1.055104970521	0.00361604207758054	0.996383957922419	0.00959023539668701	0.0741293288984543	0.137992260414295	0.000475053817183434	0.00183540529505982
F56C9.3	0	1379	0	16.5261561429489	Set 2	4.04667929874461	0	1	0	0.0253619643905302	0.049469290399523	0.000475399022746274	0.00183631512663383
F21C10.10	2	1237	3.34490310217536	25.76712877267	Set 2	2.56813587860134	0.00202634245187437	0.997973657548126	0.001743679163034	0.0240901976129916	0.047044776119403	0.000478677538985391	0.00184855236963509
C17H11.1	26	207	47.0277036216692	10.0464024296628	Set 1	2.08993429457572	0.106951871657754	0.893048128342246	0.01743679163034	0.00408432792017218	0.0299850074962519	0.000479100274858205	0.0018497580854214
mog-5	20	7280	58.4039834129969	127.165323841545	Set 2	1.0980737408069	0.00312709403618495	0.996872905963815	0.012205754141238	0.109151829387595	0.196759616444395	0.000479549285567255	0.001851064666176
dpy-20	0	717	0	13.4390768012303	Set 2	3.74836213032301	0	1	0	0.00963607904519664	0.0190882224698416	0.000481742986652213	0.00185910361254279
F26A10.2	78	5871	245.408099996596	159.188735568419	Set 1	0.615410166352257	0.0196683378326263	0.980331662167374	0.044463818657367	0.0621698297789082	0.0272727272727273	0.000481970988160444	0.00185955473232857
grld-1	6	2903	18.6041569382983	60.671056995961	Set 2	1.62984884466438	0.00309597523219814	0.996904024767802	0.004359197907585	0.0393758559968695	0.0757593581629532	0.000483747519828922	0.00186597885212645
Y67D8C.9	11	2612	46.3594625392572	110.299383184138	Set 2	1.21970010942681	0.00528301886792453	0.994716981132076	0.00610287707061901	0.0322343963999217	0.0624452182976808	0.000486533112717906	0.0018762914072718
K04F1.9	5	35	10.7290277990181	0.572589549599638	Set 1	2.77030527609524	0.147058823529412	0.852941176470588	0.004359197907585	0.000709254549011935	0.00846740050804403	0.00048715549520951	0.00187796032309107
T10E9.1	0	1090	0	15.7739062953434	Set 2	3.97946807239406	0	1	0	0.0212531794169438	0.0416217640156141	0.000487190280388447	0.00187796032309107
T07E3.4	10	5146	29.2691772146083	82.1809542292349	Set 2	1.44095462224334	0.00306936771025169	0.996930632289748	0.00871839581517001	0.0794365094893367	0.147148099488062	0.000488169408375902	0.00188130126363976
K06G5.3	3	28	14.9396180958028	0.659050763908185	Set 1	3.17071333281865	0.0869565217391304	0.91304347826087	0.001743679163034	0.000513598121698298	0.00341880341880342	0.000490860543210621	0.00189123685812987
M60.7	0	803	0	13.1739587346293	Set 2	3.71961703111396	0	1	0	0.0117638426922324	0.0232541274867655	0.000490995077943285	0.0018913198203767
